genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,Combined_captivity_flag_primary,Combined_captivity_flag_alternate,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_all,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Lonchura,striata,birds,Lonchura_striata,,,,,LC,yes,yes,LonStr,../groups/birds/Lonchura_striata/heterozygosity/LonStr_FROH.csv,../groups/birds/Lonchura_striata/heterozygosity/LonStr_whole_genome_mean_heterozygosity.txt,../groups/birds/Lonchura_striata/heterozygosity/MSMC/Primary_Results/LonStr.msmc2.final.txt,../groups/birds/Lonchura_striata/heterozygosity/LonStr_Chroms_Lengths.txt,../groups/birds/Lonchura_striata/heterozygosity/LonStr_Genome_Align.txt,../groups/birds/Lonchura_striata/heterozygosity/LonStr_alnROH_bins.txt,../groups/birds/Lonchura_striata/heterozygosity/ROH/LonStr_Auto_ROH_FROH_percent.csv,config_files/birds/LonStr_config.yml,,280521145,490,24.12617637,274824954,490,29.32185292,201055421,139,17.29173944,195099900,135,20.81576105,151453739,65,13.02575469,147184031,64,15.70348124,0,0,0,0,0,0,177631475,159,15.2771667,176501259,167,18.83141935,25220880,6,2.169117765,22152639,7,2.363527813,11944722,2,1.027303912,9870585,3,1.053120677,0,0,0,715691,1,0.0763591,4.286,3.871,937270079,0.806097638,39,1.256734616,0.673051206,0,0.807114633,0.101300802,1162725252,TW; JP; KH; IN; LA; NP; TH; VN; BT; BD; LK; ID; CN; MY; MM; SG,14_1; 4_5; 2_1; 1_5; 3_5,,,100,12.3,,0,0,1,0,0,0.4644444441533504,0.5355555558466496,0,0.6422315602388864,0.3577684397611136,0.080606359,0,104.8321109103164,
Loxodonta,africana,mammals,Loxodonta_africana,Mammals,Mammals,GCF_030014295.1,,EN,yes,,LoxAfr,../groups/mammals/Loxodonta_africana/heterozygosity/LoxAfr_FROH.csv,../groups/mammals/Loxodonta_africana/heterozygosity/LoxAfr_whole_genome_mean_heterozygosity.txt,../groups/mammals/Loxodonta_africana/heterozygosity/MSMC/Primary_Results/LoxAfr.msmc2.final.txt,../groups/mammals/Loxodonta_africana/heterozygosity/LoxAfr_Chroms_Lengths.txt,../groups/mammals/Loxodonta_africana/heterozygosity/LoxAfr_Genome_Align.txt,../groups/mammals/Loxodonta_africana/heterozygosity/LoxAfr_alnROH_bins.txt,../groups/mammals/Loxodonta_africana/heterozygosity/ROH/LoxAfr_Auto_ROH_FROH_percent.csv,config_files/mammals/LoxAfr_config.yml,Terrestrial,73141137,442,2.231306549,72148169,442,3.075254325,8152458,9,0.248705909,7456492,8,0.317826628,3585540,2,0.109383573,3534857,2,0.150670272,0,-1,0,0,-1,0,3674522,3,0.112098134,3636990,3,0.155023605,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0.609,0.594,2346087880,0.715717784,27,0.018728299,0.000917582,0,0.000944094,0,3277951074,BF; AO; BW; BI; MR; CM; CF; ZM; SO; TD; TZ; CD; ER; ZA; MW; ML; SZ; ZW; MZ; ET; SS; NA; NG; UG; KE; RW,2_1; 5_3; 1_6; 1_9; 2_2; 3_5; 1_5; 8_1; 3_6; 8_3; 4_5; 4_6; 5_1; 5_2; 1_7; 1_8; 5_13,A2bd,Elephas africana;Loxodonta africana,7500,7000000,,0,0,1,0,0,0.9510055896221012,0.04899441,0,0.050410011,0.9495899889018666,0,0,7.594116059010941,
Lutra,lutra,mammals,Lutra_lutra,Mammals,Mammals,GCF_902655055.1,GCA_902653095.1,NT,no,no,LutLut,../groups/mammals/Lutra_lutra/heterozygosity/LutLut_FROH.csv,../groups/mammals/Lutra_lutra/heterozygosity/LutLut_whole_genome_mean_heterozygosity.txt,../groups/mammals/Lutra_lutra/heterozygosity/MSMC/Primary_Results/LutLut.msmc2.final.txt,../groups/mammals/Lutra_lutra/heterozygosity/LutLut_Chroms_Lengths.txt,../groups/mammals/Lutra_lutra/heterozygosity/LutLut_Genome_Align.txt,../groups/mammals/Lutra_lutra/heterozygosity/LutLut_alnROH_bins.txt,../groups/mammals/Lutra_lutra/heterozygosity/ROH/LutLut_Auto_ROH_FROH_percent.csv,config_files/mammals/LutLut_config.yml,Freshwater,673663,1,0.027721816,103060,1,0.010549581,673663,0,0.027721816,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0.408,0.408,976910803,0.40200726,18,4.3042291958358e-05,0,0,0,0,2430082487,AL; AD; CH; MD; ES; TM; MY; NL; PL; KH; GI; LA; IR; AM; UA; UZ; JP; RS; RU; BD; IN; BY; GE; IQ; MN; SE; LU; AT; BE; ME; TW; GB; PS; MK; TN; HK; MA; BT; BA; BG; HR; DZ; CZ; NO; TR; NP; SY; RO; IE; IT; VN; LI; KP; LK; PK; SM; DK; LV; TH; GR; ID; AF; PT; HU; DE; EE; MM; KR; CN; JO; FR; FI; KG; SI; AZ; KZ; LT; TJ; IL; LB; SK,15_8; 15_7; 5_1; 5_8; 15_9; 5_13; 12_5; 5_17; 1_5; 3_6; 5_3; 1_8; 4_6; 5_2; 5_4; 15_1; 15_3; 15_2; 13_4; 5_9; 1_7; 13_5; 5_10; 5_11; 1_6; 5_6; 5_7; 5_5; 5_16; 5_14; 5_15; 9_10,A2c,Lutra nippon;Viverra lutra,840,15000,,1,0,1,0,0,1,0,0,0,1,0,0,0.7544422058306411,
Lycaon,pictus,mammals,Lycaon_pictus,Mammals,Mammals,GCA_040955705.1,,EN,likely,,LycPic,../groups/mammals/Lycaon_pictus/heterozygosity/LycPic_FROH.csv,../groups/mammals/Lycaon_pictus/heterozygosity/LycPic_whole_genome_mean_heterozygosity.txt,../groups/mammals/Lycaon_pictus/heterozygosity/MSMC/Primary_Results/LycPic.msmc2.final.txt,../groups/mammals/Lycaon_pictus/heterozygosity/LycPic_Chroms_Lengths.txt,../groups/mammals/Lycaon_pictus/heterozygosity/LycPic_Genome_Align.txt,../groups/mammals/Lycaon_pictus/heterozygosity/LycPic_alnROH_bins.txt,../groups/mammals/Lycaon_pictus/heterozygosity/ROH/LycPic_Auto_ROH_FROH_percent.csv,config_files/mammals/LycPic_config.yml,Terrestrial,162949479,431,6.879478397,162840873,431,7.360661506,90296572,48,3.812183507,90204038,48,4.077363244,71100240,20,3.001743658,71099810,20,3.213822334,0,0,0,0,0,0,83313900,38,3.517385749,83874404,39,3.791253912,30408180,4,1.283786967,30408080,4,1.374492655,0,0,0,0,0,0,0,0,0,0,0,0,0.573,0.561,2212313022,0.934004805,38,0.04217659,0.018415202,0,0.021723885,0.007875843,2368631306,AO; DZ; RW; ET; KE; TG; NA; GN; EG; CI; GW; MZ; MR; ZW; TZ; GH; BJ; BW; SN; SD; BF; ML; SZ; BI; CM; MW; GM; NE; SS; CF; TD; UG; ER; NG; SL; ZA; CD; ZM; GA,1_9; 8_1; 1_7; 2_1; 2_2; 3_5; 4_5; 1_5; 3_6,C2b,Hyaena picta,1410,27000,,0,0,1,0,0,0.5633785996713492,0.4366214003286508,0,0.5150697269966121,0.4849302730033878,0.1867349360132702,0.9940383046507436,27.63050498908009,
Lycodopsis,pacificus,fishes,Lycodopsis_pacificus,Fishes,Ray-finned fishes,GCA_028022725.1,,DD/NE,no,,LycPac,../groups/fishes/Lycodopsis_pacificus/heterozygosity/LycPac_FROH.csv,../groups/fishes/Lycodopsis_pacificus/heterozygosity/LycPac_whole_genome_mean_heterozygosity.txt,../groups/fishes/Lycodopsis_pacificus/heterozygosity/MSMC/Primary_Results/LycPac.msmc2.final.txt,../groups/fishes/Lycodopsis_pacificus/heterozygosity/LycPac_Chroms_Lengths.txt,../groups/fishes/Lycodopsis_pacificus/heterozygosity/LycPac_Genome_Align.txt,../groups/fishes/Lycodopsis_pacificus/heterozygosity/LycPac_alnROH_bins.txt,../groups/fishes/Lycodopsis_pacificus/heterozygosity/ROH/LycPac_Auto_ROH_FROH_percent.csv,config_files/fishes/LycPac_config.yml,,2236797,17,0.351489155,2230596,17,0.436156803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412202,2,0.080599403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.401,2.4,511420660,0.803643852,24,0.010472125,0,0,0.001935192,0,636377244,,,,,,,,,,,,,1,0,0,0.1847945571497481,0.8152054428502519,0,0,2.100196378,
Lynx,canadensis,mammals,Lynx_canadensis,Mammals,Mammals,GCF_007474595.2,GCA_007474575.2,LC,no likely,no likely,LynCan,../groups/mammals/Lynx_canadensis/heterozygosity/LynCan_FROH.csv,../groups/mammals/Lynx_canadensis/heterozygosity/LynCan_whole_genome_mean_heterozygosity.txt,../groups/mammals/Lynx_canadensis/heterozygosity/MSMC/Primary_Results/LynCan.msmc2.final.txt,../groups/mammals/Lynx_canadensis/heterozygosity/LynCan_Chroms_Lengths.txt,../groups/mammals/Lynx_canadensis/heterozygosity/LynCan_Genome_Align.txt,../groups/mammals/Lynx_canadensis/heterozygosity/LynCan_alnROH_bins.txt,../groups/mammals/Lynx_canadensis/heterozygosity/ROH/LynCan_Auto_ROH_FROH_percent.csv,config_files/mammals/LynCan_config.yml,Terrestrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0.378,1220495590,0.507145347,18,0,0,0,0,0,2406599208,CA; US,1_1; 1_4; 3_3; 1_2,,Felis lynx,910,10100,,0,0,1,0,0,,,,,,,0,0,
Macaca,fascicularis,mammals,Macaca_fascicularis,Mammals,Mammals,GCF_037993035.1,,EN,yes,,MacFas,../groups/mammals/Macaca_fascicularis/heterozygosity/MacFas_FROH.csv,../groups/mammals/Macaca_fascicularis/heterozygosity/MacFas_whole_genome_mean_heterozygosity.txt,../groups/mammals/Macaca_fascicularis/heterozygosity/MSMC/Primary_Results/MacFas.msmc2.final.txt,../groups/mammals/Macaca_fascicularis/heterozygosity/MacFas_Chroms_Lengths.txt,../groups/mammals/Macaca_fascicularis/heterozygosity/MacFas_Genome_Align.txt,../groups/mammals/Macaca_fascicularis/heterozygosity/MacFas_alnROH_bins.txt,../groups/mammals/Macaca_fascicularis/heterozygosity/ROH/MacFas_Auto_ROH_FROH_percent.csv,config_files/mammals/MacFas_config.yml,,382631,3,0.012574491,378672,3,0.015558805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856,3.856,2433811596,0.799829143,20,0.000599948,0,0,0,0,3042914375,TH; SG; KH; PH; VN; NCB-OO; LA; ID; BN; MM; TL; BD; PG; MU; MY; PW; IN,4_6; 14_3; 4_5; 14_1; 1_6; 14_6; 3_5; 2_1; 12_7; 3_7; 1_8; 12_2; 5_1; 5_4; 12_4; 14_4; 14_2; 14_5; 5_3; 5_2; 12_3; 1_7; 2_2; 3_6; 7_1; 16; 5_9; 12_1; 1_5; 4_7; 1_9,A2cd+3cd+4cd,Simia cynomolgus;Simia aygula;Macacus carbonaria;Macaca irus;Semnpithecus kra;Simia fascicularis,550,6500,,0,0,0,1,0,1,0,0,0,1,0,0,0.3269236762597136,
Macaca,nemestrina,mammals,Macaca_nemestrina,Mammals,Mammals,GCF_043159975.1,,EN,likely,,MacNem,../groups/mammals/Macaca_nemestrina/heterozygosity/MacNem_FROH.csv,../groups/mammals/Macaca_nemestrina/heterozygosity/MacNem_whole_genome_mean_heterozygosity.txt,../groups/mammals/Macaca_nemestrina/heterozygosity/MSMC/Primary_Results/MacNem.msmc2.final.txt,../groups/mammals/Macaca_nemestrina/heterozygosity/MacNem_Chroms_Lengths.txt,../groups/mammals/Macaca_nemestrina/heterozygosity/MacNem_Genome_Align.txt,../groups/mammals/Macaca_nemestrina/heterozygosity/MacNem_alnROH_bins.txt,../groups/mammals/Macaca_nemestrina/heterozygosity/ROH/MacNem_Auto_ROH_FROH_percent.csv,config_files/mammals/MacNem_config.yml,Terrestrial,143694070,62,4.69489263,142336850,62,5.505784828,137400938,28,4.489278167,136053818,28,5.262748522,134622759,24,4.398507183,133275639,24,5.155284743,55120572,3,1.80094535,53990386,3,2.088422275,130589406,21,4.266726106,131026060,22,5.068267938,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,3.316,3.308,2585223623,0.844665847,20,0.182571825,0.170949242,0.069252083,0.168063765,0,3060646565,BN; ID; BOR-KA; SUM-OO; MY; MLY-PM; BOR-SB; BOR-SR; TH,14_1; 14_3; 14_4; 14_5; 14_6; 3_6; 1_9; 1_6; 1_7; 1_8,A2cde+3cde,Macaca platypygos;Macaca libidinosus;Macaca fusca;Macaca longicruris;Macaca maimon;Macaca nucifera;Macaca broca;Macaca carpolegus;Macaca brachyurus,585,9000,,0,0,0,1,0,0.063660331,0.9363396688910856,0.3793141832210012,0.9205350546959556,0.079464945,0,0,30.512398986749474,
Macrochelys,suwanniensis,reptiles,Macrochelys_suwanniensis,Reptiles,Turtles,GCA_033349115.1,,VU,no,,MacSuw,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/MacSuw_FROH.csv,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/MacSuw_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/MSMC/Primary_Results/MacSuw.msmc2.final.txt,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/MacSuw_Chroms_Lengths.txt,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/MacSuw_Genome_Align.txt,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/MacSuw_alnROH_bins.txt,../groups/reptiles/Macrochelys_suwanniensis/heterozygosity/ROH/MacSuw_Auto_ROH_FROH_percent.csv,config_files/reptiles/MacSuw_config.yml,,1647993559,1715,86.71920454,1638589942,1712,88.03712257,1447081562,934,76.14699783,1438369893,933,77.27982659,1161667549,538,61.12820359,1152261787,536,61.90799148,59007802,5,3.1050544,47759754,4,2.566005813,924349892,471,48.64029165,924835537,477,49.68897797,42203417,11,2.220789475,55223044,14,2.966988731,20763359,4,1.092590421,17893490,3,0.961370098,0,0,0,2880252,1,0.154748355,0.004504778,0.004,1861248862,0.979409294,26,0.003965877,0.002788818,0.000115593,0.002238378,0.000133656,1900379008,FLA-OO; GEO-OO; US,5_1; 15_1; 5_9; 15_2; 15_9; 9_10; 5_2; 5_3; 5_4; 5_5; 5_6; 5_7; 5_8,C1,,623,54400,,1,0,0,0,0,0.2967967412313093,0.7032032587686907,0.029146861,0.5644093822955976,0.4355906177044024,0.033701564,0,160.8572986162898,Yes
Malaclemys,terrapin,reptiles,Malaclemys_terrapin,Reptiles,Turtles,GCF_027887155.1,,VU,no,,MalTer,../groups/reptiles/Malaclemys_terrapin/heterozygosity/MalTer_FROH.csv,../groups/reptiles/Malaclemys_terrapin/heterozygosity/MalTer_whole_genome_mean_heterozygosity.txt,../groups/reptiles/Malaclemys_terrapin/heterozygosity/MSMC/Primary_Results/MalTer.msmc2.final.txt,../groups/reptiles/Malaclemys_terrapin/heterozygosity/MalTer_Chroms_Lengths.txt,../groups/reptiles/Malaclemys_terrapin/heterozygosity/MalTer_Genome_Align.txt,../groups/reptiles/Malaclemys_terrapin/heterozygosity/MalTer_alnROH_bins.txt,../groups/reptiles/Malaclemys_terrapin/heterozygosity/ROH/MalTer_Auto_ROH_FROH_percent.csv,config_files/reptiles/MalTer_config.yml,Freshwater,55465474,263,2.515685242,53360872,263,2.736499982,13399211,7,0.607732972,11674701,6,0.598712463,12325449,5,0.559031554,10600939,4,0.543646839,0,0,0,0,0,0,12589680,6,0.571015983,11177159,6,0.573197069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029416981,1.016,1949967928,0.884425064,25,0.028169995,0.005596393,0,0.005900588,0,2204785920,BM; LOU-OO; DEL-OO; TEX-OO; MSI-OO; GEO-OO; NWY-OO; MAS-OO; FLA-OO; NCA-OO; NWJ-OO; SCA-OO; MRY-OO; ALA-OO; CNT-OO; RHO-OO; VRG-OO; US,9_4; 13_4; 9_5; 9_3; 12_2; 12_4; 9_10; 12_5; 12_7; 13_3,A4acde,Testudo concentrica;Testudo ocellata;Emys pileata;Malaclemmys littoralis;Malaclemys terrapin;Malacoclemmys terrapin;Emys macrocephalus;Malaclemys tuberculifera;Malaclemmys littoralis;Malaclemmys macrospilota;Testudo terrapin;Emys centrata,230,1175,,1,0,1,0,0,0.8013349744359505,0.1986650255640495,0,0.2094635747331861,0.7905364252668139,0,0,19.34763194816893,
Manis,pentadactyla,mammals,Manis_pentadactyla,Mammals,Mammals,GCF_030020395.1,,CR,yes,,ManPen,../groups/mammals/Manis_pentadactyla/heterozygosity/ManPen_FROH.csv,../groups/mammals/Manis_pentadactyla/heterozygosity/ManPen_whole_genome_mean_heterozygosity.txt,../groups/mammals/Manis_pentadactyla/heterozygosity/MSMC/Primary_Results/ManPen.msmc2.final.txt,../groups/mammals/Manis_pentadactyla/heterozygosity/ManPen_Chroms_Lengths.txt,../groups/mammals/Manis_pentadactyla/heterozygosity/ManPen_Genome_Align.txt,../groups/mammals/Manis_pentadactyla/heterozygosity/ManPen_alnROH_bins.txt,../groups/mammals/Manis_pentadactyla/heterozygosity/ROH/ManPen_Auto_ROH_FROH_percent.csv,config_files/mammals/ManPen_config.yml,,551653910,1018,20.38789462,536991685,1018,23.4609726,402348606,130,14.86990454,389381727,125,17.01194689,364270359,75,13.4626177,352117428,72,15.38388314,169539544,8,6.265802336,168586031,8,7.365462751,340021250,59,12.56642487,334354949,60,14.60784685,168460475,10,6.225922359,165462410,10,7.228992879,0,0,0,0,0,0,0,0,0,0,0,0,0.654,0.612,2288872223,0.845915978,19,0.153434761,0.100610596,0.048170126,0.095535318,0.047277613,2705791452,TW; HK; VN; TH; NP; MM; LA; CN; IN; BT; BD,1_6; 1_5; 1_4; 4_7; 4_5; 3_7; 3_6; 3_5; 3_4; 1_9,A3d+4d,,920,7000,,0,1,0,1,0,0.3442776902588352,0.6557223097411647,0.3139453285947996,0.6226445554738891,0.3773554445261109,0.3081284396424127,5.028342529,81.81752822,
Mantella,aurantiaca,amphibians,Mantella_aurantiaca,Amphibians,Amphibians,GCA_048565345.1,,EN,no,,ManAur,../groups/amphibians/Mantella_aurantiaca/heterozygosity/ManAur_FROH.csv,../groups/amphibians/Mantella_aurantiaca/heterozygosity/ManAur_whole_genome_mean_heterozygosity.txt,../groups/amphibians/Mantella_aurantiaca/heterozygosity/MSMC/Primary_Results/ManAur.msmc2.final.txt,../groups/amphibians/Mantella_aurantiaca/heterozygosity/ManAur_Chroms_Lengths.txt,../groups/amphibians/Mantella_aurantiaca/heterozygosity/ManAur_Genome_Align.txt,../groups/amphibians/Mantella_aurantiaca/heterozygosity/ManAur_alnROH_bins.txt,../groups/amphibians/Mantella_aurantiaca/heterozygosity/ROH/ManAur_Auto_ROH_FROH_percent.csv,config_files/amphibians/ManAur_config.yml,,99532479,179,3.156300794,91928564,179,6.638154832,76308573,62,2.419841362,66931117,55,4.833091027,54692751,31,1.734376308,46799416,27,3.379382381,0,0,0,0,0,0,8854352,5,0.280782701,32658483,23,2.358266651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1705,3.1535,1384851157,0.439153817,13,0.210462699,0.107143318,0,0.074768844,0,3153453536,MG,1_8; 5_4; 1_6; 5_7; 5_8,"B1ab(ii,iii,v)+2ab(ii,iii,v)",,31,1.01,,1,0,1,0,0,0.4909154025292937,0.5090845974707063,0,0.3552593620411608,0.6447406379588392,0,0.1483512914744293,19.42973132300442,
Marmota,flaviventris,mammals,Marmota_flaviventris,Mammals,Mammals,GCF_047511675.1,,LC,no,,MarFla,../groups/mammals/Marmota_flaviventris/heterozygosity/MarFla_FROH.csv,../groups/mammals/Marmota_flaviventris/heterozygosity/MarFla_whole_genome_mean_heterozygosity.txt,../groups/mammals/Marmota_flaviventris/heterozygosity/MSMC/Primary_Results/MarFla.msmc2.final.txt,../groups/mammals/Marmota_flaviventris/heterozygosity/MarFla_Chroms_Lengths.txt,../groups/mammals/Marmota_flaviventris/heterozygosity/MarFla_Genome_Align.txt,../groups/mammals/Marmota_flaviventris/heterozygosity/MarFla_alnROH_bins.txt,../groups/mammals/Marmota_flaviventris/heterozygosity/ROH/MarFla_Auto_ROH_FROH_percent.csv,config_files/mammals/MarFla_config.yml,Terrestrial,201351276,469,7.745321017,197309177,469,8.586597757,128855769,120,4.956657418,124369840,115,5.412387834,73494382,39,2.827087033,71435840,38,3.108780001,0,-1,0,0,-1,0,61020260,33,2.347248608,62679389,35,2.727712462,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,2.434,2.39,2297873763,0.883916422,20,0.208997789,0.075667705,0,0.066392521,0,2599650493,CAL-OO; UTA-OO; MNT-OO; US; IDA-OO; BRC-OO; CA; ORE-OO; WYO-OO; NEV-OO; ABT-OO; NWM-OO; WAS-OO; COL-OO; SDA-OO,1_1; 6; 1_4; 4_4,,,600,4295,,0,0,1,0,0,0.637949734,0.362050266,0,0.317670926,0.6823290738271139,0,1.6552874074518549,20.366501935946143,
Martes,martes,mammals,Martes_martes,Mammals,Mammals,GCA_963455335.1,GCA_963455355.1,LC,no,no,MarMar,../groups/mammals/Martes_martes/heterozygosity/MarMar_FROH.csv,../groups/mammals/Martes_martes/heterozygosity/MarMar_whole_genome_mean_heterozygosity.txt,../groups/mammals/Martes_martes/heterozygosity/MSMC/Primary_Results/MarMar.msmc2.final.txt,../groups/mammals/Martes_martes/heterozygosity/MarMar_Chroms_Lengths.txt,../groups/mammals/Martes_martes/heterozygosity/MarMar_Genome_Align.txt,../groups/mammals/Martes_martes/heterozygosity/MarMar_alnROH_bins.txt,../groups/mammals/Martes_martes/heterozygosity/ROH/MarMar_Auto_ROH_FROH_percent.csv,config_files/mammals/MarMar_config.yml,Terrestrial,489565,4,0.020097938,468532,4,0.021820716,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0.8,0.8,2147188963,0.881477872,18,0.000174566,0,0,0,0,2435896614,IE; BAL-OO; HR; PL; CZ; RO; AT; UA; TR; RS; BY; MD; BA; LU; IT; FI; AL; GE; IR; DE; SE; RU; NO; BE; GR; SI; FR; CH; HU; MK; ES; LI; LV; BG; NL; ME; SK; EE; PT; GB; DK; LT; SPA-SP; KZ; AM,1_1; 1_4; 3_4; 3_3; 14_3,,Mustela martes,580,1800,,0,0,0,1,0,1,0,0,0,1,0,0,0.1929855522204742,
Mastacembelus,armatus,fishes,Mastacembelus_armatus,Fishes,Ray-finned fishes,GCF_900324485.2,GCA_900700395.1,LC,no,no likely,MasArm,../groups/fishes/Mastacembelus_armatus/heterozygosity/MasArm_FROH.csv,../groups/fishes/Mastacembelus_armatus/heterozygosity/MasArm_whole_genome_mean_heterozygosity.txt,../groups/fishes/Mastacembelus_armatus/heterozygosity/MSMC/Primary_Results/MasArm.msmc2.final.txt,../groups/fishes/Mastacembelus_armatus/heterozygosity/MasArm_Chroms_Lengths.txt,../groups/fishes/Mastacembelus_armatus/heterozygosity/MasArm_Genome_Align.txt,../groups/fishes/Mastacembelus_armatus/heterozygosity/MasArm_alnROH_bins.txt,../groups/fishes/Mastacembelus_armatus/heterozygosity/ROH/MasArm_Auto_ROH_FROH_percent.csv,config_files/fishes/MasArm_config.yml,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.065,11.065,236609168,0.413054319,24,0,0,0,0,0,572828215,MM; ASS-AS; WHM-UT; KH; PK; CN; IND-WB; BD; VN; EHM-AP; ASS-ME; IN; IND-JK; TH; LK; NP; IND-BI,15_2; 5_1; 5_6; 5_7; 5_2; 5_5,,Macrognathus armatus,900,500,0,1,0,0,0,0,,,,,,,0,0,
