genus,species_only,clade,species,Lineage,Extended_lineage,primary_accession_num,alternate_accession_num,IUCN,zoo_flag,short_name,FROH_file_name,Het_file_name,MSMC_file_name,Genome_length_file_name,Align_file_name,AlnBin_file_name,ROH_csv_file_name,config_file_name,System,all_SROH,all_NROH,all_FROH_percent,all_aln_SROH,all_aln_NROH,all_aln_FROH_percent,500kb+_SROH,500kb+_NROH,500kb+_FROH_percent,500kb+_aln_SROH,500kb+_aln_NROH,500kb+_aln_FROH_percent,1Mb+_SROH,1Mb+_NROH,1Mb+_FROH_percent,1Mb+_aln_SROH,1Mb+_aln_NROH,1Mb+_aln_FROH_percent,10Mb+_SROH,10Mb+_NROH,10Mb+_FROH_percent,10Mb+_aln_SROH,10Mb+_aln_NROH,10Mb+_aln_FROH_percent,1%+_SROH,1%+_NROH,1%+_FROH_percent,1%+_aln_SROH,1%+_aln_NROH,1%+_aln_FROH_percent,10%+_SROH,10%+_NROH,10%+_FROH_percent,10%+_aln_SROH,10%+_aln_NROH,10%+_aln_FROH_percent,25%+_SROH,25%+_NROH,25%+_FROH_percent,25%+_aln_SROH,25%+_aln_NROH,25%+_aln_FROH_percent,50%+_SROH,50%+_NROH,50%+_FROH_percent,50%+_aln_SROH,50%+_aln_NROH,50%+_aln_FROH_percent,heterozygosity,het_wo_ROH,genome_align_size,genome_align_proportion,num_auto_chromosomes,IDRisk_1Mb,IDRisk_10Mb,IDRisk_longplus,IDRisk_over_tenthplus,Genome_size,countries,habitats,criteria,synonyms,Length,Weight,Saltwater,Aqu,Fos,Ter,Arb,Aer,proportion_aln_froh_100_500kb,proportion_aln_froh_1mbplus,proportion_aln_froh_10mbplus,proportion_aln_froh_longplus,proportion_aln_froh_shortmed,proportion_aln_froh_over_tenth_plus,froh_min,froh_max,disparate_species_>25
Heliangelus,exortis,birds,Heliangelus_exortis,Birds,Birds,GCF_036169615.1,,LC,no,HelExo,../groups/birds/Heliangelus_exortis/heterozygosity/HelExo_FROH.csv,../groups/birds/Heliangelus_exortis/heterozygosity/HelExo_whole_genome_mean_heterozygosity.txt,../groups/birds/Heliangelus_exortis/heterozygosity/MSMC/Primary_Results/HelExo.msmc2.final.txt,../groups/birds/Heliangelus_exortis/heterozygosity/HelExo_Chroms_Lengths.txt,../groups/birds/Heliangelus_exortis/heterozygosity/HelExo_Genome_Align.txt,../groups/birds/Heliangelus_exortis/heterozygosity/HelExo_alnROH_bins.txt,../groups/birds/Heliangelus_exortis/heterozygosity/ROH/HelExo_Auto_ROH_FROH_percent.csv,config_files/birds/HelExo_config.yml,,4408436.0,27.0,0.423775036969345,4402434.0,27.0,0.487559169016214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796105.0,3.0,0.076528144177772,791677.0,3.0,0.0876763581803269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.716,6.6795,902953791.0,0.867993266007798,31,0.0,0.0,0.0058883442153907,0.0,1040277415.0,EC; CO,1_9; 3_7; 14_6; 14_2,,,100.0,4.59,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17982711381930996,0.8201728861806901,0.0,0.0,3.6580124511321683,
Opisthocomus,hoazin,birds,Opisthocomus_hoazin,Birds,Birds,GCA_030867145.1,,LC,no,OpiHoa,../groups/birds/Opisthocomus_hoazin/heterozygosity/OpiHoa_FROH.csv,../groups/birds/Opisthocomus_hoazin/heterozygosity/OpiHoa_whole_genome_mean_heterozygosity.txt,../groups/birds/Opisthocomus_hoazin/heterozygosity/MSMC/Primary_Results/OpiHoa.msmc2.final.txt,../groups/birds/Opisthocomus_hoazin/heterozygosity/OpiHoa_Chroms_Lengths.txt,../groups/birds/Opisthocomus_hoazin/heterozygosity/OpiHoa_Genome_Align.txt,../groups/birds/Opisthocomus_hoazin/heterozygosity/OpiHoa_alnROH_bins.txt,../groups/birds/Opisthocomus_hoazin/heterozygosity/ROH/OpiHoa_Auto_ROH_FROH_percent.csv,config_files/birds/OpiHoa_config.yml,,114347156.0,303.0,8.01531818324114,114095200.0,303.0,9.35517634627371,68949069.0,53.0,4.83307802140044,68857399.0,52.0,5.64592647535331,50594392.0,28.0,3.54648217195389,50591021.0,28.0,4.14818434949968,0.0,0.0,0.0,0.0,0.0,0.0,55003918.0,57.0,3.85557384649693,54888985.0,61.0,4.50059366338787,9862337.0,3.0,0.691313818818125,9860491.0,5.0,0.808505810637474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7015,1.6625,1219594327.0,0.854891098942665,39,0.0705813567067371,0.0,0.0765776011825447,0.0137567263679966,1426607820.0,PE; CO; BO; SR; GF; VE; GY; BR; EC,1_6; 5_4,,,520.0,696.0,,0.0,0.0,0.0,1.0,0.0,0.5565894007811026,0.4434105992188973,0.0,0.4810805800769876,0.5189194199230124,0.08642336399778422,0.0,43.955688223789416,
Porphyrio,hochstetteri,birds,Porphyrio_hochstetteri,Birds,Birds,GCA_020800305.1,,EN,likely,PorHoc,../groups/birds/Porphyrio_hochstetteri/heterozygosity/PorHoc_FROH.csv,../groups/birds/Porphyrio_hochstetteri/heterozygosity/PorHoc_whole_genome_mean_heterozygosity.txt,../groups/birds/Porphyrio_hochstetteri/heterozygosity/MSMC/Primary_Results/PorHoc.msmc2.final.txt,../groups/birds/Porphyrio_hochstetteri/heterozygosity/PorHoc_Chroms_Lengths.txt,../groups/birds/Porphyrio_hochstetteri/heterozygosity/PorHoc_Genome_Align.txt,../groups/birds/Porphyrio_hochstetteri/heterozygosity/PorHoc_alnROH_bins.txt,../groups/birds/Porphyrio_hochstetteri/heterozygosity/ROH/PorHoc_Auto_ROH_FROH_percent.csv,config_files/birds/PorHoc_config.yml,,548290148.0,546.0,45.4854332228053,543455814.0,546.0,50.7887314968021,474168975.0,224.0,39.3364377006616,470279997.0,220.0,43.9500763091476,410752328.0,135.0,34.0754756482617,408211719.0,132.0,38.1494775767346,117281491.0,7.0,9.72951902676088,116949543.0,7.0,10.9295342603524,445821989.0,256.0,36.9848088350436,442255099.0,259.0,41.3310059393396,138142421.0,31.0,11.4601144823637,136813864.0,32.0,12.7859568795339,25169415.0,2.0,2.0880217334118,25140589.0,2.0,2.34951690919339,24443230.0,1.0,2.02777837604821,24429828.0,1.0,2.2830926504819,0.330764595438816,0.235,1070032265.0,0.887684765328022,32,0.126184965168708,0.0361510297796015,0.13670833458605,0.0422914185455718,1205419206.0,NZ,1_4; 4_4; 14_2,D,Porphyrio mantelli,680.0,2462.18,,0.0,0.0,1.0,0.0,0.0,0.24885941325121166,0.7511405867487884,0.21519604719878807,0.8137829932204941,0.18621700677950592,0.2517479075124955,0.0,90.93367982396038,Yes
Grus,americana,birds,Grus_americana,Birds,Birds,GCF_028858705.1,,EN,no,GruAme,../groups/birds/Grus_americana/heterozygosity/GruAme_FROH.csv,../groups/birds/Grus_americana/heterozygosity/GruAme_whole_genome_mean_heterozygosity.txt,../groups/birds/Grus_americana/heterozygosity/MSMC/Primary_Results/GruAme.msmc2.final.txt,../groups/birds/Grus_americana/heterozygosity/GruAme_Chroms_Lengths.txt,../groups/birds/Grus_americana/heterozygosity/GruAme_Genome_Align.txt,../groups/birds/Grus_americana/heterozygosity/GruAme_alnROH_bins.txt,../groups/birds/Grus_americana/heterozygosity/ROH/GruAme_Auto_ROH_FROH_percent.csv,config_files/birds/GruAme_config.yml,Freshwater,136850148.0,489.0,11.4044956648296,135950634.0,489.0,12.6207912238738,51640182.0,64.0,4.30346799296127,51337882.0,63.0,4.76588208185823,15480979.0,12.0,1.2901174055933,15340639.0,12.0,1.42412724651078,0.0,0.0,0.0,0.0,0.0,0.0,18656236.0,61.0,1.5547295029892,18640318.0,63.0,1.73044843486803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916,0.899,1077195808.0,0.897688099139553,39,0.0130450055780388,0.0,0.0158509076633911,0.0,1199966680.0,MX; CA; US,13_4; 14_1; 5_5; 5_7,D,,1500.0,7300.0,,1.0,0.0,1.0,0.0,0.0,0.8871602246444846,0.11283977535551541,0.0,0.13711093101632732,0.8628890689836727,0.0,0.0,32.721108177064814,
Larus,argentatus,birds,Larus_argentatus,Birds,Birds,GCA_964417175.1,,LC,no,LarArg,../groups/birds/Larus_argentatus/heterozygosity/LarArg_FROH.csv,../groups/birds/Larus_argentatus/heterozygosity/LarArg_whole_genome_mean_heterozygosity.txt,../groups/birds/Larus_argentatus/heterozygosity/MSMC/Primary_Results/LarArg.msmc2.final.txt,../groups/birds/Larus_argentatus/heterozygosity/LarArg_Chroms_Lengths.txt,../groups/birds/Larus_argentatus/heterozygosity/LarArg_Genome_Align.txt,../groups/birds/Larus_argentatus/heterozygosity/LarArg_alnROH_bins.txt,../groups/birds/Larus_argentatus/heterozygosity/ROH/LarArg_Auto_ROH_FROH_percent.csv,config_files/birds/LarArg_config.yml,Marine,11528305.0,44.0,0.88817350491131,11365586.0,44.0,1.01349524765593,4427802.0,3.0,0.341130497622444,4427602.0,3.0,0.394819377154148,3875257.0,2.0,0.298560854533437,3875057.0,2.0,0.345547678218779,0.0,0.0,0.0,0.0,0.0,0.0,4410063.0,7.0,0.33976383445699,4298694.0,7.0,0.38332435653798,2789109.0,1.0,0.21488091407277,2789109.0,1.0,0.248711216183168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604,2.595,1121424696.0,0.863977577571396,33,0.008998061540817,0.0,0.009981766244249,0.0064764400694097,1297978935.0,MD; LU; IT; RU-EU; PL; GI; RS; MT; FI; DE; IE; SK; NL; RO; EG; MA; HR; BY; LV; MK; SJ; CY; PT; KZ; AL; ES; GR; IS; AT; BG; HU; SE; DK; GB; FR; IL; CH; FO; BE; GL; LT; NO; RU; ME; EE; UA; CZ,15_1; 10_1; 12_5; 10_2; 13_5; 9_1; 9_3; 12_2; 13_5; 9_9; 9_2; 14_1; 14_5; 14_5; 9_7; 9_9; 9_10; 12_6; 12_1; 13_1; 9_4; 9_1; 9_2; 9_7; 12_3; 15_5; 9_4; 9_5; 9_5; 5_5; 9_3; 5_5,,,500.0,1500.0,,1.0,0.0,1.0,0.0,0.0,0.6590534795126257,0.3409465204873743,0.0,0.37822018151989817,0.6217798184801018,0.24539948930042008,0.0,20.95202459336519,
Chroicocephalus,ridibundus,birds,Chroicocephalus_ridibundus,Birds,Birds,GCF_963924245.1,GCA_963924255.1,LC,no,ChrRid,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/ChrRid_FROH.csv,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/ChrRid_whole_genome_mean_heterozygosity.txt,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/MSMC/Primary_Results/ChrRid.msmc2.final.txt,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/ChrRid_Chroms_Lengths.txt,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/ChrRid_Genome_Align.txt,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/ChrRid_alnROH_bins.txt,../groups/birds/Chroicocephalus_ridibundus/heterozygosity/ROH/ChrRid_Auto_ROH_FROH_percent.csv,config_files/birds/ChrRid_config.yml,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.661,4.661,1072851065.0,0.867808202371653,32,0.0,0.0,0.0,0.0,1236276705.0,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rissa,tridactyla,birds,Rissa_tridactyla,Birds,Birds,GCF_028500815.1,,VU,no,RisTri,../groups/birds/Rissa_tridactyla/heterozygosity/RisTri_FROH.csv,../groups/birds/Rissa_tridactyla/heterozygosity/RisTri_whole_genome_mean_heterozygosity.txt,../groups/birds/Rissa_tridactyla/heterozygosity/MSMC/Primary_Results/RisTri.msmc2.final.txt,../groups/birds/Rissa_tridactyla/heterozygosity/RisTri_Chroms_Lengths.txt,../groups/birds/Rissa_tridactyla/heterozygosity/RisTri_Genome_Align.txt,../groups/birds/Rissa_tridactyla/heterozygosity/RisTri_alnROH_bins.txt,../groups/birds/Rissa_tridactyla/heterozygosity/ROH/RisTri_Auto_ROH_FROH_percent.csv,config_files/birds/RisTri_config.yml,Marine,778817.0,6.0,0.0625726434013448,778817.0,6.0,0.071559232761043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0595,3.0575,1088352921.0,0.874417471890637,30,0.0,0.0,0.0,0.0,1244660538.0,AE; TR; SY; OM; LB; IL; KZ; JO; CY; AF; ZA; SN; MR; GM; CV; CN; PE; VI; VG; TC; TT; VC; LC; KN; UA; MS; MQ; RU-CA; BY; HT; BZ; BS; CH; AG; MT; MK; LU; LV; HU; EE; HR; BE; BB; MX; DZ; EG; MA; TN; EH; KY; CU; DM; DO; GP; KG; UZ; JP; KP; KR; MN; AT; BG; CZ; DK; FO; FR; DE; GI; GR; GL; IS; IE; IT; LT; MC; ME; NL; NO; PL; PT; RO; RS; SK; SI; ES; SJ; SE; GB; CA; PM; US; RU; RU-EU; RU-EA; JM; PR; CI; GN; GW; LR; SL; IR,13_1; 10_2; 10_2; 10_1; 10_1; 9_9; 9_9; 9_7; 9_7; 9_5; 12_1; 12_2; 12_6; 9_1; 9_1; 9_2; 9_2; 9_3; 9_3; 9_4; 9_4; 9_5,A2abd+3bd+4abd,,410.0,512.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.56470312525559,
Numenius,arquata,birds,Numenius_arquata,Birds,Birds,GCA_964106895.1,,LC,no,NumArq,../groups/birds/Numenius_arquata/heterozygosity/NumArq_FROH.csv,../groups/birds/Numenius_arquata/heterozygosity/NumArq_whole_genome_mean_heterozygosity.txt,../groups/birds/Numenius_arquata/heterozygosity/MSMC/Primary_Results/NumArq.msmc2.final.txt,../groups/birds/Numenius_arquata/heterozygosity/NumArq_Chroms_Lengths.txt,../groups/birds/Numenius_arquata/heterozygosity/NumArq_Genome_Align.txt,../groups/birds/Numenius_arquata/heterozygosity/NumArq_alnROH_bins.txt,../groups/birds/Numenius_arquata/heterozygosity/ROH/NumArq_Auto_ROH_FROH_percent.csv,config_files/birds/NumArq_config.yml,"Terrestrial, Freshwater, Marine",33860653.0,111.0,2.78969851763297,33610543.0,111.0,3.17293752581941,14427391.0,18.0,1.18863836695681,14320768.0,17.0,1.35192407292419,5010975.0,4.0,0.412842290117555,5010375.0,4.0,0.472994645041213,0.0,0.0,0.0,0.0,0.0,0.0,9893500.0,20.0,0.815101890805289,9761135.0,21.0,0.921480844153254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5545,2.5135,1059287891.0,0.872722052722745,39,0.0120826482075778,0.0,0.0235392281638949,0.0,1213774635.0,MN; YE; AE; TR; SY; SA; QA; PS; OM; LB; KG; KW; KZ; JO; IQ; IR; CY; BH; AZ; AF; SD; RW; NE; NA; GQ; CF; BI; BJ; VN; PH; MY; BT; BD; MP; GU; UA; RU-EA; RU-CA; RU-EU; RU; MD; BY; TN; GB; CH; SE; ES; SI; SK; RS; RO; PT; PL; NO; NL; ME; MK; LT; LI; LV; IT; IE; IS; HU; KE; GW; GN; GH; GM; GA; ET; ER; DJ; CI; CD; CG; KM; TD; CV; CM; BF; BW; AO; TH; LK; SG; NP; MM; MA; LY; EG; DZ; BM; BS; SJ; MT; LU; GL; GI; BA; EH; CA; US; NU; IO; BN; KH; IN; CN; ID; LA; MV; LS; LR; MG; MW; ML; MR; MU; YT; MZ; NG; RE; ST; SN; SC; SL; SO; ZA; TZ; TG; UG; ZM; ZW; AM; GE; IL; PK; TJ; TM; UZ; HK; JP; KP; KR; TW; AL; AD; AT; BE; BG; HR; CZ; DK; EE; FO; FI; FR; DE; GR,12_5; 12_4; 1_7; 5_6; 13_3; 13_4; 13_5; 14_1; 14_2; 15_8; 3_4; 4_4; 4_6; 5_1; 5_4; 5_5,A2bcd+3bcd+4bcd,,555.0,802.99,,0.0,0.0,1.0,0.0,0.0,0.8509284720571162,0.1490715279428839,0.0,0.29041884268278556,0.7095811573172144,0.0,0.0,17.060610351298937,
Phaethon,aethereus,birds,Phaethon_aethereus,Birds,Birds,GCA_964289735.1,,LC,no,PhaAet,../groups/birds/Phaethon_aethereus/heterozygosity/PhaAet_FROH.csv,../groups/birds/Phaethon_aethereus/heterozygosity/PhaAet_whole_genome_mean_heterozygosity.txt,../groups/birds/Phaethon_aethereus/heterozygosity/MSMC/Primary_Results/PhaAet.msmc2.final.txt,../groups/birds/Phaethon_aethereus/heterozygosity/PhaAet_Chroms_Lengths.txt,../groups/birds/Phaethon_aethereus/heterozygosity/PhaAet_Genome_Align.txt,../groups/birds/Phaethon_aethereus/heterozygosity/PhaAet_alnROH_bins.txt,../groups/birds/Phaethon_aethereus/heterozygosity/ROH/PhaAet_Auto_ROH_FROH_percent.csv,config_files/birds/PhaAet_config.yml,Marine,34972905.0,205.0,2.78923702248122,34771488.0,205.0,3.25934390921268,2466032.0,3.0,0.196676477204951,2465832.0,3.0,0.231137491451091,1031821.0,1.0,0.0822920867961526,1031821.0,1.0,0.0967188833491318,0.0,0.0,0.0,0.0,0.0,0.0,4069885.0,23.0,0.324590534279065,3893679.0,23.0,0.364978310191365,106470.0,1.0,0.0084914326042853,106470.0,3.0,0.0099800832801252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.9545,1066824765.0,0.850837850340951,38,0.0009420419238205,0.0,0.0035548887412638,9.72060111484194e-05,1253852029.0,YE; AE; SA; QA; OM; KW; IQ; IR; MV; MY; IN; VE; PE; GF; EC; CO; TC; CL; TT; SX; VC; BR; MF; LC; KN; PR; PF; NLA-BO; MS; MQ; HT; GP; BM; MX; BB; GT; SV; BS; GB; CNY-OO; ES; AG; NL; AI; BQ; NLA-SE; NLA-SA; PA; EG; KY; CU; US; CW; DM; HAW-HI; DO; MM; LK; VN; AO; DJ; ER; GA; GM; GN; GW; MG; MR; SC; SO; ZA; IL; JO; PK; PT; BZ; CR; HN; NI; EH; GD; JM; VG; GAL-OO; GY; VI; SR; CN; BJ; CM; CV; CG; CD; CI; GQ; GH; LR; NG; SH; ST; SN; SD; TG; BH,13_1; 10_2; 10_2; 10_1; 10_1; 9_9; 9_9; 9_1; 9_1; 9_2; 9_2; 9_3; 9_3; 9_4; 9_4; 9_5; 9_5; 9_7; 9_7,,,450.0,750.0,,1.0,0.0,0.0,0.0,0.0,0.9703256587696218,0.02967434123037817,0.0,0.11197907319928334,0.8880209268007166,0.0030619914799159586,0.0,20.95385563574524,
Gavia,stellata,birds,Gavia_stellata,Birds,Birds,GCF_030936135.1,,LC,no,GavSte,../groups/birds/Gavia_stellata/heterozygosity/GavSte_FROH.csv,../groups/birds/Gavia_stellata/heterozygosity/GavSte_whole_genome_mean_heterozygosity.txt,../groups/birds/Gavia_stellata/heterozygosity/MSMC/Primary_Results/GavSte.msmc2.final.txt,../groups/birds/Gavia_stellata/heterozygosity/GavSte_Chroms_Lengths.txt,../groups/birds/Gavia_stellata/heterozygosity/GavSte_Genome_Align.txt,../groups/birds/Gavia_stellata/heterozygosity/GavSte_alnROH_bins.txt,../groups/birds/Gavia_stellata/heterozygosity/ROH/GavSte_Auto_ROH_FROH_percent.csv,config_files/birds/GavSte_config.yml,"Freshwater, Marine",6775253.0,45.0,0.556782381431592,6717703.0,45.0,0.613466146754225,597283.0,1.0,0.0490840196120507,597283.0,1.0,0.0545443733567566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986655.0,3.0,0.0810821559802102,971883.0,3.0,0.0887531525442457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.729,2.725,1095040539.0,0.899891530351049,43,0.0,0.0,0.0024220735329324,0.0,1216858368.0,MT; HU; SI; ES; MX; IS; CNY-OO; GI; SJ; DE; SE; BA; GR; LU; CH; GL; LI; NO; IN; LT; BY; PL; CN; TR; MK; PT; TW; NL; MN; UA; BE; ME; RU-EA; KR; FI; GE; AM; GB; IL; US; EE; KZ; DK; PK; PM; BS; FR; CA; GM; FO; AL; RU-CA; AT; HR; TM; CZ; RU-EU; JP; BG; MD; KP; RU; MA; LV; SK; AZ; TN; RS; IT; DZ; IE; RO; IR; MC,9_2; 9_10; 5_7; 9_3; 5_10; 9_9; 9_4; 9_7; 5_4; 9_5; 9_1; 5_5,,,580.0,2700.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14467489854791155,0.8553251014520884,0.0,0.0,2.1414016896760018,
Calonectris,borealis,birds,Calonectris_borealis,Birds,Birds,GCA_964195595.2,,LC,no,CalBor,../groups/birds/Calonectris_borealis/heterozygosity/CalBor_FROH.csv,../groups/birds/Calonectris_borealis/heterozygosity/CalBor_whole_genome_mean_heterozygosity.txt,../groups/birds/Calonectris_borealis/heterozygosity/MSMC/Primary_Results/CalBor.msmc2.final.txt,../groups/birds/Calonectris_borealis/heterozygosity/CalBor_Chroms_Lengths.txt,../groups/birds/Calonectris_borealis/heterozygosity/CalBor_Genome_Align.txt,../groups/birds/Calonectris_borealis/heterozygosity/CalBor_alnROH_bins.txt,../groups/birds/Calonectris_borealis/heterozygosity/ROH/CalBor_Auto_ROH_FROH_percent.csv,config_files/birds/CalBor_config.yml,,15575402.0,14.0,1.19911441692405,15565678.0,14.0,1.40956624757105,14603514.0,6.0,1.12429099262749,14593790.0,6.0,1.3215559134745,13976559.0,5.0,1.07602316754904,13966835.0,5.0,1.2647813478728,0.0,0.0,0.0,0.0,0.0,0.0,10747950.0,3.0,0.827459978071762,10738826.0,4.0,0.972465617504003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588,2.583,1104288502.0,0.850166347675435,39,0.0327325412829482,0.0,0.0251674101810036,0.0,1298908743.0,US; GA; POR-OO; GQ; PL; DM; MQ; CI; NO; CA; CU; VE; CD; GP; CG; NZ; PM; MDR-OO; AG; MA; LR; GW; RS; EH; PT; BM; GN; GH; BR; OM; LC; BJ; TG; FR; SL; CM; KN; GI; AR; DE; ST; AO; MS; FO; PR; UY; BE; SN; DK; SR; CV; ZA; MR; NL; SE; MG; CNY-OO; VC; MZ; IE; TT; ES; MX; TC; BS; NA; CR; CH; GF; SH; NG; BB; GM; DZ; AZO-OO; PA,10_1; 6; 9_3; 10_1; 9_7; 9_2; 7_1; 9_4; 9_3; 10_2; 9_5; 9_2; 13_1; 9_5; 9_9; 10_2; 9_7; 9_1; 9_4; 9_1; 12_1; 9_9,,,,,,,,,,,0.10271592409916297,0.897284075900837,0.0,0.6899041596517692,0.3100958403482308,0.0,0.0,6.73987997307893,
Morus,bassanus,birds,Morus_bassanus,Birds,Birds,GCA_031468815.1,,LC,yes,MorBas,../groups/birds/Morus_bassanus/heterozygosity/MorBas_FROH.csv,../groups/birds/Morus_bassanus/heterozygosity/MorBas_whole_genome_mean_heterozygosity.txt,../groups/birds/Morus_bassanus/heterozygosity/MSMC/Primary_Results/MorBas.msmc2.final.txt,../groups/birds/Morus_bassanus/heterozygosity/MorBas_Chroms_Lengths.txt,../groups/birds/Morus_bassanus/heterozygosity/MorBas_Genome_Align.txt,../groups/birds/Morus_bassanus/heterozygosity/MorBas_alnROH_bins.txt,../groups/birds/Morus_bassanus/heterozygosity/ROH/MorBas_Auto_ROH_FROH_percent.csv,config_files/birds/MorBas_config.yml,Marine,6428323.0,36.0,0.529308072063478,6407484.0,36.0,0.580286390863622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196381.0,1.0,0.0161700102032673,196381.0,1.0,0.0177850185383512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852,0.849,1104193395.0,0.909192766282398,33,0.0,0.0,0.0001515283579467,0.0,1214476661.0,PT; MA; FO; ES; KZ; LY; NO; EG; DK; CY; CU; SN; EH; LU; US; RU; LT; LV; PM; IL; FI; EE; CZ; HR; RU-EU; BM; PL; GB; SJ; CA; SE; TC; GM; GW; RU-CA; CV; MR; BS; MT; DE; SY; MK; FR; LB; NL; GI; MX; PS; DZ; IE; GR; BG; IS; BE; TR; GL; AT; IT; SL; TN; CNY-OO,9_2; 9_5; 9_9; 9_3; 9_7; 10_1; 10_1; 9_1; 13_1; 9_5; 10_2; 9_1; 9_4; 9_4; 10_2; 9_2; 9_3; 9_9; 9_7,,Sula bassana;Sula bassana;Pelecanus bassanus,1000.0,3600.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030648691436451433,0.9693513085635486,0.0,0.0,3.177564226096831,
